"","lat_bin","lon_bin","geartype","fishing_hours"
"2",-7.59,137.11,"trawlers",17.3676388888889
"5",-9.73,122.63,"trawlers",0.05
"6",-9.72,122.63,"trawlers",0.0234722222222222
"7",-9.72,122.62,"trawlers",0.505416666666667
"11",-6.62,138.06,"trawlers",8.19972222222222
"12",-6.52,138.15,"trawlers",4.10555555555556
"17",-6.29,137.6,"trawlers",5.89875
"18",-6.28,137.59,"trawlers",3.06263888888889
"25",-5.74,137.12,"trawlers",2.27930555555556
"42",-12.45,130.79,"fixed_gear",0.294305555555556
"44",-12.44,130.77,"fixed_gear",0.715138888888889
"66",1.26,103.85,"purse_seines",1.84375
"74",-6.54,137.95,"squid_jigger",11.7902777777778
"103",-4.3,124.59,"drifting_longlines",7.42527777777778
"123",1.85,138.5,"drifting_longlines",10.4490277777778
"126",1.98,138.46,"drifting_longlines",3.76305555555556
"127",2,138.64,"drifting_longlines",0.0209722222222222
"128",2.01,138.64,"drifting_longlines",8.00444444444445
"139",-5.14,123.54,"drifting_longlines",4.14638888888889
"140",-5.13,120.8,"drifting_longlines",6.72930555555556
