"","lat_bin","lon_bin","geartype","fishing_hours"
"1",-7.68,136.9,"trawlers",6.98555555555556
"2",-7.68,136.87,"trawlers",11.8022222222222
"3",-7.66,136.72,"trawlers",11.7586111111111
"4",-7.66,136.65,"trawlers",5.49027777777778
"5",-7.63,136.85,"trawlers",6.42027777777778
"7",-7.61,136.67,"trawlers",3.97916666666667
"8",-7.61,136.7,"trawlers",2.68652777777778
"9",-7.61,136.8,"trawlers",5.47458333333333
"11",-7.6,136.59,"trawlers",0.946111111111111
"12",-7.6,136.6,"trawlers",0.891388888888889
"13",-7.59,136.68,"trawlers",2.76305555555556
"14",-7.56,136.6,"trawlers",5.49402777777778
"15",-7.56,136.57,"trawlers",4.93666666666667
"16",-7.53,137.01,"trawlers",11.7744444444444
"17",-7.47,136.83,"trawlers",12.3320833333333
"20",-7.39,136.97,"trawlers",14.3040277777778
"26",-7.34,137.25,"trawlers",3.31208333333333
"27",-7.33,136.77,"trawlers",3.60319444444444
"28",-7.32,136.72,"trawlers",4.93638888888889
"29",-7.32,136.79,"trawlers",8.23277777777778
"30",-7.32,136.71,"trawlers",0.920972222222222
"31",-7.31,136.75,"trawlers",2.5825
"32",-7.29,136.91,"trawlers",4.63763888888889
"53",7.32,137.05,"trawlers",0.376388888888889
"54",7.32,137.06,"trawlers",2.40305555555556
"55",7.33,137.01,"trawlers",1.15611111111111
"56",7.38,137.03,"trawlers",2.70361111111111
"57",7.39,137.12,"trawlers",3.28763888888889
"58",7.39,137.03,"trawlers",2.11875
"59",7.42,136.98,"trawlers",2.76152777777778
"62",-7.82,136.59,"trawlers",3.50291666666667
"63",-7.81,136.58,"trawlers",3.29513888888889
"65",7.57,137.11,"trawlers",2.73666666666667
"66",7.57,137.02,"trawlers",2.82819444444444
"68",-7.77,136.78,"trawlers",8.99819444444444
"69",7.61,136.95,"trawlers",1.86472222222222
"70",7.61,137.02,"trawlers",1.10597222222222
"71",7.61,136.94,"trawlers",0.943055555555556
"105",1.27,103.74,"purse_seines",0.4775
"108",1.28,103.65,"purse_seines",0.100833333333333
"147",-7.81,136.8,"squid_jigger",5.91208333333333
"148",-7.75,136.78,"squid_jigger",3.33736111111111
"163",-1.24,116.8,"drifting_longlines",8.55958333333333
"173",-3.19,116.27,"drifting_longlines",14.5548611111111
